Site,Unique ID,Outplant.Date,Tag.Num,Project Type,Attachment Method,Plug Type,Geno Layout,Num.Frags.Array,Species,Geno,Time.Point,Monitoring.Date,Num.Dead.Old,Num.Dead.New,Num.Missing,Num.Predation,Perc.Partial.Mortality.Old,Perc.Partial.Mortality.New,Fish.Predation,Snails,Disease,Bleaching,Overall.Condition,Fusion,Comments,Location
IC_Z_2_M_1,44175-IC_Z_2_M_1-X1,12/10/2020,X1,Research,disc/epoxy,Ce,grouped,20,OFAV,OF3,One.Year,11/30/2021,4,0,0,0,15,0,N,N,N,N,2,0,0,Site Z
IC_Z_2_M_1,44175-IC_Z_2_M_1-X2,12/10/2020,X2,Research,disc/epoxy,Ce,grouped,20,OFAV,OF3,One.Year,11/30/2021,1,0,0,0,15,0,N,N,N,Y,2,0,some paling on 2 plugs. Some fusion,Site Z
IC_Z_3_M_2,45096-IC_Z_3_M_2-X7,6/19/2023,X7,Research,disk/epoxy,Ce,grouped,10,OFAV,OF61,One.Month,7/25/2023,0,0,0,0,30,0,N,N,N,N,2,0,0,Site Z
IC_Z_3_M_2,45096-IC_Z_3_M_2-X8,6/19/2023,X8,Research,disk/epoxy,Ce,grouped,10,OFAV,OF61,One.Month,7/25/2023,0,2,0,0,15,5,N,N,N,Y,2,0,2 bleached plugs,Site Z
IC_Z_3_M_2,45096-IC_Z_3_M_2-X5,6/19/2023,X5,Research,disk/epoxy,Ce,grouped,10,OFAV,OF3,One.Month,7/25/2023,0,0,0,0,0,0,N,N,N,N,0,0,N/A,Site Z
IC_Z_3_M_2,45096-IC_Z_3_M_2-X6,6/19/2023,X6,Research,disk/epoxy,Ce,grouped,10,OFAV,OF3,One.Month,7/25/2023,0,4,0,0,0,0,N,N,?,N,2,0,4 white plugs,Site Z
KWM_M_1,43406-KWM_M_1-2,11/2/2018,2,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,10,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-3,11/2/2018,3,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,2,0,0,0,20,0,N,N,N,N,0,0,lots of sediment,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-51,11/2/2018,51,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-1,11/2/2018,1,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,20,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-49,11/2/2018,49,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-50,11/2/2018,50,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-48,11/2/2018,48,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-4,11/2/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,1,0,0,0,0,0,N,N,N,N,0,0,growing onto reef,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-5,11/2/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,20,0,N,N,N,N,0,0,growing onto reef,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-45,11/2/2018,45,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,20,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-46,11/2/2018,46,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/17/2019,3,0,0,0,30,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-47,11/2/2018,47,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/17/2019,4,0,0,0,10,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-48,11/2/2018,48,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-46,11/2/2018,46,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-47,11/2/2018,47,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-37,11/2/2018,37,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-38,11/2/2018,38,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-39,11/2/2018,39,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-40,11/2/2018,40,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,4,0,0,0,50,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-41,11/2/2018,41,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-42,11/2/2018,42,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-44,11/2/2018,44,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,15,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-7,11/2/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"2 coral showing paling on edge 1@5%, 1@20%",Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-8,11/2/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-9,11/2/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,2 corals showing paling on edges ~5%,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-10,11/2/2018,10,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,4 coral showing paling on edge 4@15%,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-11,11/2/2018,11,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,3 corals showing paling on edges ~5%,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-12,11/2/2018,12,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-34,11/2/2018,34,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-35,11/2/2018,35,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-36,11/2/2018,36,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-37,11/2/2018,37,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-38,11/2/2018,38,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-39,11/2/2018,39,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,2,N,N,N,N,0,0,1 @ 10% PM,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-43,11/2/2018,43,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,10,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-41,11/2/2018,41,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-42,11/2/2018,42,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-43,11/2/2018,43,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-44,11/2/2018,44,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-45,11/2/2018,45,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-34,11/2/2018,34,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-35,11/2/2018,35,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-36,11/2/2018,36,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-1,11/2/2018,1,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,3 corals showing paling on edges ~5%,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-49,11/2/2018,49,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"1 coral paling on outer margin ~10%, 2 corals partial bleaching around centre polyps ~5% and ~20%",Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-50,11/2/2018,50,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/20/2018,0,0,0,0,0,1,N,N,N,N,0,0,1 coral has a small portion of dead tissue on outer margin,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-6,11/2/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-40,11/2/2018,40,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-8,11/2/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,10,0,N,N,N,N,0,0,2 plugs growing well onto reef,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-9,11/2/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,10,0,N,N,N,N,0,0,abraded 1 coral slightly with brush. Growing well.,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-10,11/2/2018,10,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,1,0,0,0,20,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-11,11/2/2018,11,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,0,0,0,0,15,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-12,11/2/2018,12,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,3,0,0,0,25,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-2,11/2/2018,2,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,1 coral showing paling on edge ~5%,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-3,11/2/2018,3,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,1 coral showing paling on edge ~5%,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-4,11/2/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"4 corals paling on edges, 1@30%, 3@5%",Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-5,11/2/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"3 coral showing paling on edge 1@5%, 2@10%",Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-6,11/2/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"4 coral showing paling on edge 2@5%, 1@10%, 1@20%",Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-7,11/2/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/17/2019,4,0,0,0,5,0,N,N,N,N,0,0,0,Mid-Channel: Key West
KWM_M_1,43406-KWM_M_1-51,11/2/2018,51,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/20/2018,0,0,0,0,0,3,N,N,N,N,0,0,2 coral have a small portion of dead tissue on outer margin,Mid-Channel: Key West
M48_M_1,44328-M48_M_1-X-8T,5/12/2021,X-8T,Research,plug/epoxy,ce,"antibiotic treated, probiotic treatment",10,OFAV,OF575,One.Month,6/24/2021,2,0,0,10,20,0,Y,N,N,Y,2,0,mottled coloration/pale. generally look quite unhealthy,M48 Marathon
M48_M_1,44328-M48_M_1-X-9C,5/12/2021,X-9C,Research,plug/epoxy,ce,"antibiotic treated, control",10,OFAV,OF201,One.Month,6/24/2021,3,0,0,10,10,0,Y,N,N,N,2,0,1 coral entirely removed,M48 Marathon
M48_M_1,44328-M48_M_1-X-10T,5/12/2021,X-10T,Research,plug/epoxy,ce,"antibiotic treated, probiotic treatment",10,OFAV,OF201,One.Month,6/24/2021,3,0,0,10,10,0,Y,N,N,N,2,0,2 coral entirely removed. recovering from predation,M48 Marathon
M48_M_1,44328-M48_M_1-X-7C,5/12/2021,X-7C,Research,plug/epoxy,ce,"antibiotic treated, control",10,OFAV,OF575,One.Month,6/24/2021,2,0,0,10,20,0,Y,N,N,Y,3,0,1 coral entirely removed. mottled coloration/pale. generally look quite unhealthy,M48 Marathon
M48_M_1,44328-M48_M_1-X-2T,5/12/2021,X-2T,Research,plug/epoxy,ce,"non-antibiotic treated, probiotic treatment",10,OFAV,OF27,One.Month,6/24/2021,0,0,0,10,15,0,Y,N,N,N,2,0,Fish predation - various stages of healing.,M48 Marathon
M48_M_1,44328-M48_M_1-X-3C,5/12/2021,X-3C,Research,plug/epoxy,ce,"non-antibiotic treated, control",5,OFAV,OF27,One.Month,6/24/2021,0,0,0,5,20,0,Y,N,N,Y,2,0,"Paling/mottling on Centre, left, top coral. Fish prd heavier on left coral",M48 Marathon
M48_M_1,44328-M48_M_1-X-4T,5/12/2021,X-4T,Research,plug/epoxy,ce,"non-antibiotic treated, probiotic treatment",5,OFAV,OF27,One.Month,6/24/2021,0,0,0,5,15,0,Y,N,N,Y,2,0,Paling top right (polyps recoveing from predation),M48 Marathon
M48_M_1,44328-M48_M_1-X-5C,5/12/2021,X-5C,Research,plug/epoxy,ce,"non-antibiotic treated, control",10,OFAV,OF575,One.Month,6/24/2021,0,0,0,8,15,0,Y,N,N,N,2,0,Recovering from predation,M48 Marathon
M48_M_1,44328-M48_M_1-X-6T,5/12/2021,X-6T,Research,plug/epoxy,ce,"non-antibiotic treated, probiotic treatment",10,OFAV,OF575,One.Month,6/24/2021,0,0,0,9,10,0,Y,N,N,N,2,0,look good. recovering well,M48 Marathon
M48_M_1,44328-M48_M_1-X-6T,5/12/2021,X-6T,Research,plug/epoxy,ce,"non-antibiotic treated, probiotic treatment",10,OFAV,OF575,One.Year,7/18/2022,0,0,0,0,0,0,0,0,0,0,1,2,~50% fusion,M48 Marathon
M48_M_1,44328-M48_M_1-X-7C,5/12/2021,X-7C,Research,plug/epoxy,ce,"antibiotic treated, control",10,OFAV,OF575,One.Year,7/18/2022,6,0,0,0,10,0,0,0,0,0,3,4,0,M48 Marathon
M48_M_1,44328-M48_M_1-X-8T,5/12/2021,X-8T,Research,plug/epoxy,ce,"antibiotic treated, probiotic treatment",10,OFAV,OF575,One.Year,7/18/2022,4,0,0,0,5,0,0,0,0,0,2,4,0,M48 Marathon
M48_M_1,44328-M48_M_1-X-9C,5/12/2021,X-9C,Research,plug/epoxy,ce,"antibiotic treated, control",10,OFAV,OF201,One.Year,7/18/2022,7,0,0,0,2,0,0,0,0,0,2,4,0,M48 Marathon
M48_M_1,44328-M48_M_1-X-11C,5/12/2021,X-11C,Research,plug/epoxy,ce,"antibiotic treated, control",5,OFAV,OF575,One.Month,6/24/2021,0,0,0,5,10,0,Y,N,N,Y,2,0,some mottling and paling of coral,M48 Marathon
M48_M_1,44328-M48_M_1-X-12T,5/12/2021,X-12T,Research,plug/epoxy,ce,"antibiotic treated, probiotic treatment",5,OFAV,OF575,One.Month,6/24/2021,1,0,0,5,10,5,Y,N,N,Y,2,0,Coral is pale and mottled looking,M48 Marathon
M48_M_1,44328-M48_M_1-X-12T,5/12/2021,X-12T,Research,plug/epoxy,ce,"antibiotic treated, probiotic treatment",5,OFAV,OF575,One.Year,7/18/2022,3,0,0,0,0,0,0,0,0,0,2,4,0,M48 Marathon
M48_M_1,44328-M48_M_1-X-1C,5/12/2021,X-1C,Research,plug/epoxy,ce,"non-antibiotic treated, control.",10,OFAV,OF27,One.Month,6/24/2021,0,0,0,10,10,2,Y,N,N,N,2,0,"Ragged edges, healing (fish). Some paling on intact polyps (middle row, RHS)",M48 Marathon
M48_M_1,44328-M48_M_1-X-1C,5/12/2021,X-1C,Research,plug/epoxy,ce,"non-antibiotic treated, control.",10,OFAV,OF27,One.Year,7/18/2022,0,0,0,0,0,0,0,0,0,0,1,1,GORGEOUS,M48 Marathon
M48_M_1,44328-M48_M_1-X-2T,5/12/2021,X-2T,Research,plug/epoxy,ce,"non-antibiotic treated, probiotic treatment",10,OFAV,OF27,One.Year,7/18/2022,2,0,0,0,30,0,0,0,0,0,3,4,"Algae overgrowth, paling",M48 Marathon
M48_M_1,44328-M48_M_1-X-3C,5/12/2021,X-3C,Research,plug/epoxy,ce,"non-antibiotic treated, control",5,OFAV,OF27,One.Year,7/18/2022,1,0,0,0,15,0,0,0,0,0,2,3,Paling,M48 Marathon
M48_M_1,44328-M48_M_1-X-4T,5/12/2021,X-4T,Research,plug/epoxy,ce,"non-antibiotic treated, probiotic treatment",5,OFAV,OF27,One.Year,7/18/2022,5,0,0,0,0,0,0,0,0,0,4,4,0,M48 Marathon
M48_M_1,44328-M48_M_1-X-5C,5/12/2021,X-5C,Research,plug/epoxy,ce,"non-antibiotic treated, control",10,OFAV,OF575,One.Year,7/18/2022,5,0,0,0,5,0,0,0,0,0,2,4,0,M48 Marathon
M48_M_1,44328-M48_M_1-X-10T,5/12/2021,X-10T,Research,plug/epoxy,ce,"antibiotic treated, probiotic treatment",10,OFAV,OF201,One.Year,7/18/2022,10,0,0,0,0,0,0,0,0,0,4,4,0,M48 Marathon
M48_M_1,44328-M48_M_1-X-11C,5/12/2021,X-11C,Research,plug/epoxy,ce,"antibiotic treated, control",5,OFAV,OF575,One.Year,7/18/2022,0,0,0,0,0,0,0,0,0,0,1,3,0,M48 Marathon
MH_M_1,43375-MH_M_1-2,10/2/2018,2,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,1,0,0,0,40,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-21,10/2/2018,21,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-1,10/2/2018,1,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,3,0,1,0,10,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-19,10/2/2018,19,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-20,10/2/2018,20,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-53,10/2/2018,53,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-3,10/2/2018,3,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,0,0,0,0,30,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-4,10/2/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,2,0,0,0,25,0,N,N,N,N,0,0,1 coral growing onto reef,Munson
MH_M_1,43375-MH_M_1-9,10/2/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-16,10/2/2018,16,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-17,10/2/2018,17,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-18,10/2/2018,18,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-48,10/2/2018,48,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-52,10/2/2018,52,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-1,10/2/2018,1,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-2,10/2/2018,2,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-3,10/2/2018,3,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-4,10/2/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-5,10/2/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-6,10/2/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-7,10/2/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-8,10/2/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-46,10/2/2018,46,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-47,10/2/2018,47,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-48,10/2/2018,48,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-52,10/2/2018,52,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-53,10/2/2018,53,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Munson
